Section,Text,Start_time_section,End_time_section,Section_offset,Start_time_combined,End_time_combined
0,henry,1.41,1.7,0,1.41,1.7
0,huggins,1.7,2.27,0,1.7,2.27
0,was,2.27,2.46,0,2.27,2.46
0,in,2.46,2.62,0,2.46,2.62
0,the,2.62,2.68,0,2.62,2.68
0,third,2.68,3.07,0,2.68,3.07
0,grade,3.07,3.54,0,3.07,3.54
0,his,4.35,4.69,0,4.35,4.69
0,hair,4.69,5.12,0,4.69,5.12
0,looked,5.17,5.43,0,5.17,5.43
0,like,5.43,5.62,0,5.43,5.62
0,a,5.62,5.7,0,5.62,5.7
0,scrubbing,5.7,6.25,0,5.7,6.25
0,brush,6.25,6.72,0,6.25,6.72
0,and,7.08,7.32,0,7.08,7.32
0,most,7.32,7.61,0,7.32,7.61
0,of,7.61,7.75,0,7.61,7.75
0,his,7.75,7.92,0,7.75,7.92
0,grown,7.92,8.22,0,7.92,8.22
0,up,8.22,8.39,0,8.22,8.39
0,front,8.39,8.68,0,8.39,8.68
0,teeth,8.68,9.01,0,8.68,9.01
0,were,9.04,9.14,0,9.04,9.14
0,in,9.14,9.55,0,9.14,9.55
0,he,10.37,10.54,0,10.37,10.54
0,lived,10.54,10.87,0,10.54,10.87
0,with,10.87,10.99,0,10.87,10.99
0,his,10.99,11.17,0,10.99,11.17
0,mother,11.17,11.5,0,11.17,11.5
0,and,11.5,11.66,0,11.5,11.66
0,father,11.66,12.09,0,11.66,12.09
0,in,12.09,12.25,0,12.09,12.25
0,a,12.25,12.3,0,12.25,12.3
0,square,12.3,12.72,0,12.3,12.72
0,white,12.72,13.08,0,12.72,13.08
0,house,13.08,13.39,0,13.08,13.39
0,on,13.39,13.62,0,13.39,13.62
0,klickitat,13.62,14.28,0,13.62,14.28
0,street,14.28,14.7,0,14.28,14.7
0,except,15.58,15.94,0,15.58,15.94
0,for,15.94,16.11,0,15.94,16.11
0,having,16.11,16.4,0,16.11,16.4
0,his,16.4,16.59,0,16.4,16.59
0,tonsils,16.59,17.13,0,16.59,17.13
0,out,17.13,17.33,0,17.13,17.33
0,when,17.33,17.46,0,17.33,17.46
0,he,17.46,17.58,0,17.46,17.58
0,was,17.58,17.72,0,17.58,17.72
0,six,17.72,18.29,0,17.72,18.29
0,and,18.56,18.72,0,18.56,18.72
0,breaking,18.72,19.08,0,18.72,19.08
0,his,19.08,19.24,0,19.08,19.24
0,arm,19.24,19.57,0,19.24,19.57
0,falling,19.57,19.93,0,19.57,19.93
0,out,19.93,20.04,0,19.93,20.04
0,of,20.04,20.13,0,20.04,20.13
0,a,20.13,20.17,0,20.13,20.17
0,cherry,20.17,20.6,0,20.17,20.6
0,tree,20.6,20.87,0,20.6,20.87
0,when,20.87,21.02,0,20.87,21.02
0,he,21.02,21.15,0,21.02,21.15
0,was,21.15,21.28,0,21.15,21.28
0,seven,21.28,21.78,0,21.28,21.78
0,nothing,22.43,22.9,0,22.43,22.9
0,much,22.9,23.29,0,22.9,23.29
0,had,23.29,23.4,0,23.29,23.4
0,happened,23.4,23.76,0,23.4,23.76
0,to,23.76,23.84,0,23.76,23.84
0,henry,23.84,24.28,0,23.84,24.28
0,i,25.45,25.68,0,25.45,25.68
0,wish,25.68,26.02,0,25.68,26.02
0,something,26.02,26.46,0,26.02,26.46
0,exciting,26.46,27.21,0,26.46,27.21
0,would,27.21,27.33,0,27.21,27.33
0,happen,27.33,27.95,0,27.33,27.95
0,henry,28.39,28.79,0,28.39,28.79
0,often,28.79,29.06,0,28.79,29.06
0,thought,29.06,29.51,0,29.06,29.51
0,but,30.51,30.69,0,30.51,30.69
0,nothing,30.69,31.17,0,30.69,31.17
0,very,31.17,31.51,0,31.17,31.51
0,exciting,31.51,32.15,0,31.51,32.15
0,ever,32.15,32.51,0,32.15,32.51
0,happened,32.51,32.9,0,32.51,32.9
0,to,32.9,33.04,0,32.9,33.04
0,henry,33.04,33.46,0,33.04,33.46
0,at,34.45,34.65,0,34.45,34.65
0,least,34.65,35.04,0,34.65,35.04
0,not,35.04,35.23,0,35.04,35.23
0,until,35.23,35.75,0,35.23,35.75
0,one,35.75,36.09,0,35.75,36.09
0,wednesday,36.09,36.58,0,36.09,36.58
0,afternoon,36.58,37.15,0,36.58,37.15
0,in,37.15,37.29,0,37.15,37.29
0,march,37.29,37.93,0,37.29,37.93
0,every,38.78,39.05,0,38.78,39.05
0,wednesday,39.05,39.48,0,39.05,39.48
0,after,39.48,39.74,0,39.48,39.74
0,school,39.74,40.28,0,39.74,40.28
0,henry,40.58,40.93,0,40.58,40.93
0,rode,40.93,41.28,0,40.93,41.28
0,downtown,41.28,41.85,0,41.28,41.85
0,on,41.85,41.98,0,41.85,41.98
0,the,41.98,42.04,0,41.98,42.04
0,bus,42.04,42.34,0,42.04,42.34
0,to,42.34,42.42,0,42.34,42.42
0,go,42.42,42.57,0,42.42,42.57
0,swimming,42.57,43.05,0,42.57,43.05
0,at,43.05,43.18,0,43.05,43.18
0,the,43.18,43.24,0,43.18,43.24
0,gym,43.24,43.64,0,43.24,43.64
0,after,44.52,44.8,0,44.52,44.8
0,he,44.8,44.95,0,44.8,44.95
0,swam,44.95,45.33,0,44.95,45.33
0,for,45.33,45.52,0,45.33,45.52
0,an,45.52,45.66,0,45.52,45.66
0,hour,45.66,46.08,0,45.66,46.08
0,he,46.34,46.54,0,46.34,46.54
0,got,46.54,46.8,0,46.54,46.8
0,on,46.8,46.92,0,46.8,46.92
0,the,46.92,46.98,0,46.92,46.98
0,bus,46.98,47.27,0,46.98,47.27
0,again,47.27,47.6,0,47.27,47.6
0,and,47.6,47.85,0,47.6,47.85
0,rode,47.85,48.07,0,47.85,48.07
0,home,48.07,48.58,0,48.07,48.58
0,just,48.69,49.08,0,48.69,49.08
0,in,49.08,49.21,0,49.08,49.21
0,time,49.21,49.57,0,49.21,49.57
0,for,49.57,49.74,0,49.57,49.74
0,dinner,49.74,50.18,0,49.74,50.18
0,it,51.1,51.2,0,51.1,51.2
0,was,51.2,51.36,0,51.2,51.36
0,fun,51.36,51.97,0,51.36,51.97
0,but,52.52,52.69,0,52.52,52.69
0,not,52.69,52.98,0,52.69,52.98
0,really,52.98,53.54,0,52.98,53.54
0,exciting,53.54,54.54,0,53.54,54.54
1,when,1.24,1.39,55.71,56.95,57.1
1,henry,1.39,1.66,55.71,57.1,57.37
1,left,1.66,2,55.71,57.37,57.71
1,the,2,2.07,55.71,57.71,57.78
1,gym,2.07,2.42,55.71,57.78,58.13
1,on,2.42,2.53,55.71,58.13,58.24
1,this,2.53,2.74,55.71,58.24,58.45
1,particular,2.74,3.34,55.71,58.45,59.05
1,wednesday,3.34,4.04,55.71,59.05,59.75
1,he,4.41,4.54,55.71,60.12,60.25
1,stopped,4.54,4.89,55.71,60.25,60.6
1,to,4.89,4.96,55.71,60.6,60.67
1,watch,4.96,5.25,55.71,60.67,60.96
1,a,5.25,5.31,55.71,60.96,61.02
1,man,5.31,5.73,55.71,61.02,61.44
1,tear,5.73,6.03,55.71,61.44,61.74
1,down,6.03,6.33,55.71,61.74,62.04
1,a,6.33,6.37,55.71,62.04,62.08
1,circus,6.37,6.83,55.71,62.08,62.54
1,poster,6.83,7.42,55.71,62.54,63.13
1,then,8.06,8.46,55.71,63.77,64.17
1,with,8.46,8.68,55.71,64.17,64.39
1,three,8.68,8.93,55.71,64.39,64.64
1,nickels,8.93,9.41,55.71,64.64,65.12
1,and,9.41,9.64,55.71,65.12,65.35
1,one,9.64,9.9,55.71,65.35,65.61
1,dime,9.9,10.16,55.71,65.61,65.87
1,in,10.16,10.22,55.71,65.87,65.93
1,his,10.22,10.38,55.71,65.93,66.09
1,pocket,10.38,10.92,55.71,66.09,66.63
1,he,11.16,11.32,55.71,66.87,67.03
1,went,11.32,11.51,55.71,67.03,67.22
1,to,11.51,11.62,55.71,67.22,67.33
1,the,11.62,11.71,55.71,67.33,67.42
1,corner,11.71,12.05,55.71,67.42,67.76
1,drugstore,12.05,12.62,55.71,67.76,68.33
1,to,12.62,12.75,55.71,68.33,68.46
1,buy,12.75,12.93,55.71,68.46,68.64
1,a,12.93,13.03,55.71,68.64,68.74
1,chocolate,13.03,13.55,55.71,68.74,69.26
1,ice,13.58,13.86,55.71,69.29,69.57
1,cream,13.86,14.1,55.71,69.57,69.81
1,cone,14.1,14.54,55.71,69.81,70.25
1,he,15.2,15.37,55.71,70.91,71.08
1,thought,15.37,15.67,55.71,71.08,71.38
1,he,15.67,15.79,55.71,71.38,71.5
1,would,15.79,15.93,55.71,71.5,71.64
1,eat,15.93,16.13,55.71,71.64,71.84
1,the,16.13,16.26,55.71,71.84,71.97
1,ice,16.26,16.54,55.71,71.97,72.25
1,cream,16.54,16.7,55.71,72.25,72.41
1,cone,16.7,17.22,55.71,72.41,72.93
1,get,17.55,17.74,55.71,73.26,73.45
1,on,17.74,17.87,55.71,73.45,73.58
1,the,17.87,17.95,55.71,73.58,73.66
1,bus,17.95,18.44,55.71,73.66,74.15
1,drop,18.84,19.11,55.71,74.55,74.82
1,his,19.11,19.31,55.71,74.82,75.02
1,dime,19.31,19.56,55.71,75.02,75.27
1,in,19.56,19.66,55.71,75.27,75.37
1,the,19.66,19.73,55.71,75.37,75.44
1,slot,19.73,20.28,55.71,75.44,75.99
1,and,20.57,20.69,55.71,76.28,76.4
1,ride,20.69,20.88,55.71,76.4,76.59
1,home,20.88,21.34,55.71,76.59,77.05
1,that,22.66,23.2,55.71,78.37,78.91
1,is,23.25,23.48,55.71,78.96,79.19
1,not,23.48,24.08,55.71,79.19,79.79
1,what,24.11,24.27,55.71,79.82,79.98
1,happened,24.27,24.82,55.71,79.98,80.53
1,he,26.05,26.32,55.71,81.76,82.03
1,bought,26.32,26.58,55.71,82.03,82.29
1,the,26.58,26.72,55.71,82.29,82.43
1,ice,26.72,27.02,55.71,82.43,82.73
1,cream,27.02,27.21,55.71,82.73,82.92
1,cone,27.21,27.48,55.71,82.92,83.19
1,and,27.48,27.61,55.71,83.19,83.32
1,paid,27.61,27.86,55.71,83.32,83.57
1,for,27.86,28.09,55.71,83.57,83.8
1,it,28.09,28.26,55.71,83.8,83.97
1,with,28.26,28.42,55.71,83.97,84.13
1,one,28.42,28.61,55.71,84.13,84.32
1,of,28.61,28.7,55.71,84.32,84.41
1,his,28.7,28.89,55.71,84.41,84.6
1,nickels,28.89,29.48,55.71,84.6,85.19
1,on,30.05,30.25,55.71,85.76,85.96
1,his,30.25,30.45,55.71,85.96,86.16
1,way,30.45,30.66,55.71,86.16,86.37
1,out,30.66,30.82,55.71,86.37,86.53
1,of,30.82,30.93,55.71,86.53,86.64
1,the,30.93,31,55.71,86.64,86.71
1,drugstore,31,31.65,55.71,86.71,87.36
1,he,31.96,32.14,55.71,87.67,87.85
1,stopped,32.14,32.84,55.71,87.85,88.55
1,to,32.84,32.97,55.71,88.55,88.68
1,look,32.97,33.21,55.71,88.68,88.92
1,at,33.21,33.3,55.71,88.92,89.01
1,funny,33.3,33.65,55.71,89.01,89.36
1,books,33.65,34.17,55.71,89.36,89.88
1,it,34.78,34.93,55.71,90.49,90.64
1,was,34.93,35.09,55.71,90.64,90.8
1,a,35.09,35.14,55.71,90.8,90.85
1,free,35.14,35.48,55.71,90.85,91.19
1,look,35.48,35.84,55.71,91.19,91.55
1,because,36.16,36.44,55.71,91.87,92.15
1,he,36.44,36.51,55.71,92.15,92.22
1,had,36.51,36.6,55.71,92.22,92.31
1,only,36.6,36.85,55.71,92.31,92.56
1,two,37.13,37.3,55.71,92.84,93.01
1,nickels,37.3,37.65,55.71,93.01,93.36
1,left,37.65,38.1,55.71,93.36,93.81
1,he,39.11,39.28,55.71,94.82,94.99
1,stood,39.28,39.68,55.71,94.99,95.39
1,there,39.68,40.06,55.71,95.39,95.77
1,licking,40.06,40.55,55.71,95.77,96.26
1,his,40.55,40.8,55.71,96.26,96.51
1,chocolate,40.8,41.26,55.71,96.51,96.97
1,ice,41.26,41.49,55.71,96.97,97.2
1,cream,41.49,41.73,55.71,97.2,97.44
1,cone,41.73,42.08,55.71,97.44,97.79
1,and,42.08,42.22,55.71,97.79,97.93
1,reading,42.22,42.74,55.71,97.93,98.45
1,one,42.74,42.91,55.71,98.45,98.62
1,of,42.91,43.01,55.71,98.62,98.72
1,the,43.01,43.09,55.71,98.72,98.8
1,funny,43.09,43.43,55.71,98.8,99.14
1,books,43.43,43.96,55.71,99.14,99.67
1,when,44.46,44.61,55.71,100.17,100.32
1,he,44.61,44.77,55.71,100.32,100.48
1,heard,44.77,45.1,55.71,100.48,100.81
1,a,45.1,45.4,55.71,100.81,101.11
1,thump,45.57,45.94,55.71,101.28,101.65
1,thump,46.13,46.53,55.71,101.84,102.24
1,thump,46.73,47.03,55.71,102.44,102.74
1,henry,48.27,48.59,55.71,103.98,104.3
1,turned,48.59,49.06,55.71,104.3,104.77
1,and,50.06,50.24,55.71,105.77,105.95
1,there,50.24,50.55,55.71,105.95,106.26
1,behind,50.55,51.03,55.71,106.26,106.74
1,him,51.03,51.4,55.71,106.74,107.11
1,was,51.78,51.97,55.71,107.49,107.68
1,a,51.97,52.03,55.71,107.68,107.74
1,dog,52.03,52.58,55.71,107.74,108.29
1,the,53.67,53.76,55.71,109.38,109.47
1,dog,53.76,54.2,55.71,109.47,109.91
1,was,54.2,54.46,55.71,109.91,110.17
1,scratching,54.46,54.98,55.71,110.17,110.69
1,himself,54.98,55.66,55.71,110.69,111.37
1,he,56.77,56.9,55.71,112.48,112.61
1,wasn't,56.9,57.24,55.71,112.61,112.95
1,any,57.24,57.49,55.71,112.95,113.2
1,special,57.49,58,55.71,113.2,113.71
1,kind,58,58.26,55.71,113.71,113.97
1,of,58.26,58.37,55.71,113.97,114.08
1,dog,58.37,58.77,55.71,114.08,114.48
1,he,59.38,59.48,55.71,115.09,115.19
1,was,59.48,59.65,55.71,115.19,115.36
1,too,59.65,59.84,55.71,115.36,115.55
1,small,59.84,60.32,55.71,115.55,116.03
1,to,60.32,60.43,55.71,116.03,116.14
1,be,60.43,60.57,55.71,116.14,116.28
1,a,60.57,60.61,55.71,116.28,116.32
1,big,60.61,60.94,55.71,116.32,116.65
1,dog,60.94,61.34,55.71,116.65,117.05
1,but,61.34,61.74,55.71,117.05,117.45
1,on,61.74,61.91,55.71,117.45,117.62
1,the,61.91,62.05,55.71,117.62,117.76
1,other,62.05,62.27,55.71,117.76,117.98
1,hand,62.27,62.6,55.71,117.98,118.31
1,he,62.77,62.95,55.71,118.48,118.66
1,was,62.95,63.11,55.71,118.66,118.82
1,much,63.11,63.49,55.71,118.82,119.2
1,too,63.49,63.69,55.71,119.2,119.4
1,big,63.69,64.29,55.71,119.4,120
1,to,64.29,64.43,55.71,120,120.14
1,be,64.43,64.59,55.71,120.14,120.3
1,a,64.59,64.65,55.71,120.3,120.36
1,little,64.65,64.99,55.71,120.36,120.7
1,dog,64.99,65.4,55.71,120.7,121.11
1,he,66.33,66.47,55.71,122.04,122.18
1,wasn't,66.47,66.86,55.71,122.18,122.57
1,a,66.86,66.92,55.71,122.57,122.63
1,white,66.92,67.34,55.71,122.63,123.05
1,dog,67.34,67.76,55.71,123.05,123.47
1,because,68,68.28,55.71,123.71,123.99
1,parts,68.28,68.57,55.71,123.99,124.28
1,of,68.57,68.66,55.71,124.28,124.37
1,him,68.66,68.88,55.71,124.37,124.59
1,were,68.88,69.03,55.71,124.59,124.74
1,brown,69.03,69.57,55.71,124.74,125.28
1,and,69.81,69.93,55.71,125.52,125.64
1,other,69.93,70.12,55.71,125.64,125.83
1,parts,70.12,70.49,55.71,125.83,126.2
1,were,70.49,70.62,55.71,126.2,126.33
1,black,70.62,71.1,55.71,126.33,126.81
1,and,71.45,71.68,55.71,127.16,127.39
1,in,71.68,71.89,55.71,127.39,127.6
1,between,71.89,72.66,55.71,127.6,128.37
1,there,72.66,72.9,55.71,128.37,128.61
1,were,72.9,73.08,55.71,128.61,128.79
1,yellowish,73.08,73.88,55.71,128.79,129.59
1,patches,73.88,74.65,55.71,129.59,130.36
1,his,75.62,75.96,55.71,131.33,131.67
1,ears,75.96,76.4,55.71,131.67,132.11
1,stood,76.4,76.73,55.71,132.11,132.44
1,up,76.73,77.03,55.71,132.44,132.74
1,and,77.4,77.56,55.71,133.11,133.27
1,his,77.56,77.9,55.71,133.27,133.61
1,tail,77.9,78.41,55.71,133.61,134.12
1,was,78.41,78.61,55.71,134.12,134.32
1,long,78.61,79.17,55.71,134.32,134.88
1,and,79.17,79.35,55.71,134.88,135.06
1,thin,79.35,79.82,55.71,135.06,135.53
2,the,1.53,1.64,137.05,138.58,138.69
2,dog,1.64,2.15,137.05,138.69,139.2
2,was,2.5,2.72,137.05,139.55,139.77
2,hungry,2.72,3.33,137.05,139.77,140.38
2,when,4.46,4.65,137.05,141.51,141.7
2,henry,4.65,5.01,137.05,141.7,142.06
2,licked,5.01,5.5,137.05,142.06,142.55
2,he,5.96,6.22,137.05,143.01,143.27
2,licked,6.22,6.74,137.05,143.27,143.79
2,when,7.36,7.57,137.05,144.41,144.62
2,henry,7.57,7.98,137.05,144.62,145.03
2,swallowed,7.98,8.69,137.05,145.03,145.74
2,he,9.24,9.47,137.05,146.29,146.52
2,swallowed,9.47,10.14,137.05,146.52,147.19
2,hello,11,11.37,137.05,148.05,148.42
2,you,11.37,11.59,137.05,148.42,148.64
2,old,11.59,11.8,137.05,148.64,148.85
2,dog,11.8,12.21,137.05,148.85,149.26
2,henry,12.65,12.96,137.05,149.7,150.01
2,said,12.96,13.37,137.05,150.01,150.42
2,you,14.08,14.34,137.05,151.13,151.39
2,can't,14.34,14.69,137.05,151.39,151.74
2,have,14.69,15.04,137.05,151.74,152.09
2,my,15.04,15.23,137.05,152.09,152.28
2,ice,15.23,15.5,137.05,152.28,152.55
2,cream,15.5,15.73,137.05,152.55,152.78
2,cone,15.73,16.18,137.05,152.78,153.23
2,swish,17.13,17.56,137.05,154.18,154.61
2,swish,17.56,17.99,137.05,154.61,155.04
2,swish,17.99,18.59,137.05,155.04,155.64
2,went,18.59,18.83,137.05,155.64,155.88
2,the,18.83,18.9,137.05,155.88,155.95
2,tail,18.9,19.37,137.05,155.95,156.42
2,just,20.51,21.32,137.05,157.56,158.37
2,one,21.32,22.25,137.05,158.37,159.3
2,bite,22.25,22.55,137.05,159.3,159.6
2,the,22.55,23,137.05,159.6,160.05
2,dog's,23.82,24.18,137.05,160.87,161.23
2,brown,24.18,24.46,137.05,161.23,161.51
2,eyes,24.46,24.73,137.05,161.51,161.78
2,seemed,24.73,25.05,137.05,161.78,162.1
2,to,25.05,25.14,137.05,162.1,162.19
2,say,25.14,25.62,137.05,162.19,162.67
2,go,26.47,26.74,137.05,163.52,163.79
2,away,26.74,27.36,137.05,163.79,164.41
2,henry,27.84,28.18,137.05,164.89,165.23
2,ordered,28.18,28.63,137.05,165.23,165.68
2,he,29.53,29.68,137.05,166.58,166.73
2,wasn't,29.68,30.04,137.05,166.73,167.09
2,very,30.04,30.28,137.05,167.09,167.33
2,firm,30.28,30.69,137.05,167.33,167.74
2,about,30.69,30.97,137.05,167.74,168.02
2,it,30.97,31.2,137.05,168.02,168.25
2,he,31.99,32.15,137.05,169.04,169.2
2,patted,32.15,32.51,137.05,169.2,169.56
2,the,32.51,32.59,137.05,169.56,169.64
2,dog's,32.59,32.94,137.05,169.64,169.99
2,head,32.94,33.36,137.05,169.99,170.41
2,the,34.29,34.39,137.05,171.34,171.44
2,tail,34.39,34.81,137.05,171.44,171.86
2,wagged,34.81,35.11,137.05,171.86,172.16
2,harder,35.11,35.69,137.05,172.16,172.74
2,henry,36.67,37.08,137.05,173.72,174.13
2,took,37.08,37.38,137.05,174.13,174.43
2,one,37.38,37.86,137.05,174.43,174.91
2,last,37.86,38.48,137.05,174.91,175.53
2,lick,38.48,38.97,137.05,175.53,176.02
2,oh,40.01,40.52,137.05,177.06,177.57
2,all,40.52,40.94,137.05,177.57,177.99
2,right,40.94,41.63,137.05,177.99,178.68
2,he,41.76,41.89,137.05,178.81,178.94
2,said,41.89,42.38,137.05,178.94,179.43
2,if,42.94,43.06,137.05,179.99,180.11
2,you're,43.06,43.17,137.05,180.11,180.22
2,that,43.17,43.38,137.05,180.22,180.43
2,hungry,43.38,43.99,137.05,180.43,181.04
2,you,44.39,44.51,137.05,181.44,181.56
2,might,44.51,44.76,137.05,181.56,181.81
2,as,44.76,44.87,137.05,181.81,181.92
2,well,44.87,45.13,137.05,181.92,182.18
2,have,45.13,45.39,137.05,182.18,182.44
2,it,45.39,45.73,137.05,182.44,182.78
2,the,46.75,46.87,137.05,183.8,183.92
2,ice,46.87,47.13,137.05,183.92,184.18
2,cream,47.13,47.39,137.05,184.18,184.44
2,cone,47.39,47.77,137.05,184.44,184.82
2,disappeared,47.77,48.47,137.05,184.82,185.52
2,in,48.47,48.74,137.05,185.52,185.79
2,one,48.74,49.22,137.05,185.79,186.27
2,gulp,49.22,49.65,137.05,186.27,186.7
2,now,50.39,50.66,137.05,187.44,187.71
2,go,50.66,50.83,137.05,187.71,187.88
2,away,50.83,51.59,137.05,187.88,188.64
2,henry,51.86,52.17,137.05,188.91,189.22
2,told,52.17,52.41,137.05,189.22,189.46
2,the,52.41,52.48,137.05,189.46,189.53
2,dog,52.48,52.85,137.05,189.53,189.9
2,i,53.32,53.51,137.05,190.37,190.56
2,have,53.51,53.65,137.05,190.56,190.7
2,to,53.65,53.72,137.05,190.7,190.77
2,catch,53.72,53.95,137.05,190.77,191
2,a,53.95,54.01,137.05,191,191.06
2,bus,54.01,54.31,137.05,191.06,191.36
2,for,54.31,54.44,137.05,191.36,191.49
2,home,54.44,54.9,137.05,191.49,191.95
2,he,55.89,56.03,137.05,192.94,193.08
2,started,56.03,56.45,137.05,193.08,193.5
2,for,56.45,56.62,137.05,193.5,193.67
2,the,56.62,56.71,137.05,193.67,193.76
2,door,56.71,57.18,137.05,193.76,194.23
2,the,58.1,58.21,137.05,195.15,195.26
2,dog,58.21,58.72,137.05,195.26,195.77
2,started,58.72,59.28,137.05,195.77,196.33
2,too,59.28,59.64,137.05,196.33,196.69
2,go,61.2,61.3,137.05,198.25,198.35
2,away,61.3,61.74,137.05,198.35,198.79
2,you,61.74,62.48,137.05,198.79,199.53
2,skinny,62.48,63.02,137.05,199.53,200.07
2,old,63.02,63.28,137.05,200.07,200.33
2,dog,63.28,63.7,137.05,200.33,200.75
2,henry,64.48,64.77,137.05,201.53,201.82
2,didn't,64.77,65,137.05,201.82,202.05
2,say,65,65.27,137.05,202.05,202.32
2,it,65.27,65.36,137.05,202.32,202.41
2,very,65.36,65.61,137.05,202.41,202.66
2,loudly,65.61,66.24,137.05,202.66,203.29
2,go,66.54,67.09,137.05,203.59,204.14
2,on,67.09,67.41,137.05,204.14,204.46
2,home,67.41,67.98,137.05,204.46,205.03
2,the,69.25,69.34,137.05,206.3,206.39
2,dog,69.34,69.67,137.05,206.39,206.72
2,sat,69.67,70.04,137.05,206.72,207.09
2,down,70.04,70.31,137.05,207.09,207.36
2,at,70.31,70.39,137.05,207.36,207.44
2,henry's,70.39,70.83,137.05,207.44,207.88
2,feet,70.83,71.18,137.05,207.88,208.23
2,henry,72.31,72.71,137.05,209.36,209.76
2,looked,72.71,72.97,137.05,209.76,210.02
2,at,72.97,73.06,137.05,210.02,210.11
2,the,73.06,73.13,137.05,210.11,210.18
2,dog,73.13,73.57,137.05,210.18,210.62
2,and,74.29,74.43,137.05,211.34,211.48
2,the,74.43,74.56,137.05,211.48,211.61
2,dog,74.56,75.09,137.05,211.61,212.14
2,looked,75.2,75.51,137.05,212.25,212.56
2,at,75.51,75.58,137.05,212.56,212.63
2,henry,75.58,76.05,137.05,212.63,213.1
2,i,77.16,77.35,137.05,214.21,214.4
2,don't,77.35,77.55,137.05,214.4,214.6
2,think,77.55,77.78,137.05,214.6,214.83
2,you've,77.78,77.98,137.05,214.83,215.03
2,got,77.98,78.28,137.05,215.03,215.33
2,a,78.28,78.37,137.05,215.33,215.42
2,home,78.37,78.87,137.05,215.42,215.92
2,you're,79.73,79.97,137.05,216.78,217.02
2,awful,79.97,80.35,137.05,217.02,217.4
2,thin,80.35,81.07,137.05,217.4,218.12
2,your,81.55,81.76,137.05,218.6,218.81
2,ribs,81.76,82.3,137.05,218.81,219.35
2,show,82.3,82.59,137.05,219.35,219.64
2,right,82.59,82.85,137.05,219.64,219.9
2,through,82.85,82.96,137.05,219.9,220.01
2,your,82.96,83.15,137.05,220.01,220.2
2,skin,83.15,83.78,137.05,220.2,220.83
2,thump,84.49,84.85,137.05,221.54,221.9
2,thump,84.85,85.23,137.05,221.9,222.28
2,thump,85.23,85.64,137.05,222.28,222.69
2,replied,85.64,85.99,137.05,222.69,223.04
2,the,85.99,86.06,137.05,223.04,223.11
2,tail,86.06,86.49,137.05,223.11,223.54
2,and,87.25,87.46,137.05,224.3,224.51
2,you,87.46,87.53,137.05,224.51,224.58
2,haven't,87.53,87.94,137.05,224.58,224.99
2,got,87.94,88.16,137.05,224.99,225.21
2,a,88.16,88.21,137.05,225.21,225.26
2,collar,88.21,88.94,137.05,225.26,225.99
2,said,89.31,89.6,137.05,226.36,226.65
2,henry,89.6,90.05,137.05,226.65,227.1
3,he,1.13,1.38,228.22,229.35,229.6
3,began,1.38,2.43,228.22,229.6,230.65
3,to,2.46,2.63,228.22,230.68,230.85
3,think,2.63,3.54,228.22,230.85,231.76
3,if,4.72,5.02,228.22,232.94,233.24
3,only,5.15,5.93,228.22,233.37,234.15
3,he,5.96,6.21,228.22,234.18,234.43
3,could,6.21,6.56,228.22,234.43,234.78
3,keep,6.56,6.95,228.22,234.78,235.17
3,the,6.95,7.17,228.22,235.17,235.39
3,dog,7.17,7.67,228.22,235.39,235.89
3,he,8.61,8.74,228.22,236.83,236.96
3,had,8.74,8.83,228.22,236.96,237.05
3,always,8.83,9.14,228.22,237.05,237.36
3,wanted,9.14,9.5,228.22,237.36,237.72
3,a,9.5,9.55,228.22,237.72,237.77
3,dog,9.55,9.84,228.22,237.77,238.06
3,of,9.84,9.92,228.22,238.06,238.14
3,his,9.92,10.08,228.22,238.14,238.3
3,very,10.08,10.39,228.22,238.3,238.61
3,own,10.39,10.82,228.22,238.61,239.04
3,and,11.27,11.51,228.22,239.49,239.73
3,now,11.51,11.81,228.22,239.73,240.03
3,he,11.81,12,228.22,240.03,240.22
3,had,12,12.13,228.22,240.22,240.35
3,found,12.13,12.48,228.22,240.35,240.7
3,a,12.48,12.52,228.22,240.7,240.74
3,dog,12.52,12.93,228.22,240.74,241.15
3,that,12.93,13.08,228.22,241.15,241.3
3,wanted,13.08,13.49,228.22,241.3,241.71
3,him,13.49,13.95,228.22,241.71,242.17
3,he,14.84,15.03,228.22,243.06,243.25
3,couldn't,15.03,15.35,228.22,243.25,243.57
3,go,15.35,15.56,228.22,243.57,243.78
3,home,15.56,15.89,228.22,243.78,244.11
3,and,15.89,16.11,228.22,244.11,244.33
3,leave,16.11,16.36,228.22,244.33,244.58
3,a,16.36,16.44,228.22,244.58,244.66
3,hungry,16.44,16.91,228.22,244.66,245.13
3,dog,16.91,17.25,228.22,245.13,245.47
3,on,17.25,17.38,228.22,245.47,245.6
3,the,17.38,17.44,228.22,245.6,245.66
3,street,17.44,17.81,228.22,245.66,246.03
3,corner,17.81,18.27,228.22,246.03,246.49
3,if,19.38,19.59,228.22,247.6,247.81
3,only,19.69,20.05,228.22,247.91,248.27
3,he,20.05,20.34,228.22,248.27,248.56
3,knew,20.34,20.57,228.22,248.56,248.79
3,what,20.57,20.71,228.22,248.79,248.93
3,his,20.71,20.92,228.22,248.93,249.14
3,mother,20.92,21.21,228.22,249.14,249.43
3,and,21.21,21.32,228.22,249.43,249.54
3,father,21.32,21.69,228.22,249.54,249.91
